KOI,kepmag,rhostar,mstar,logg,[M/H],TTVperiod,radius,radius_em,radius_ep,nTT,SNR,MES,chisqwttv,n,minper,maxper,meanper,perrange,lograngep,normstdp,meandpp,gapc,gini,qdisp,meanzeta,minrad,maxrad,meanrad,radrange,stdr,normstdr,qdispr,gini_r,subearth,supearth,subnep,nepplus,
750,15.377,1.57633,0.82,4.442,0.18,[ 5.04416027 14.51677802 21.67695486],[1.208 1.331 2.59 ],[-0.115 -0.113 -0.13 ],[0.125 0.147 0.195],[269.  90.  61.],[10.2 10.1 34.3],[ 8.2  7.5 24.5],[3932.9 2097.  1829.6],3,5.04416027,21.67695486,13.745964383333332,16.63279459,0.6332093961139994,0.49557453383903705,1.1855860398767124,0.5618413667297869,0.31678069499086003,0.14431530715774157,0.7424007090240385,1.208,2.59,1.7096666666666664,1.382,0.6245117203775193,0.3652827375965214,0.1495737966889852,0.2694482355234939,0,2,1,0,
756,15.714,1.11842,1.01,4.274,0.168,[ 2.56656946  4.13444128 11.09433544],[1.67  2.943 4.389],[-0.134 -0.199 -0.328],[0.194 0.253 0.299],[406. 251.  94.],[15.  40.2 66.5],[12.3 33.5 55.2],[8151.6 6602.4 3639.3],3,2.56656946,11.09433544,5.93178206,8.52776598,0.6357482705184658,0.6247984357854589,1.1471382056038018,0.3617487743931747,0.24975379683368823,0.1116894510928333,1.1534781907034104,1.67,4.389,3.000666666666666,2.7190000000000003,1.1107758049619596,0.37017634024504326,0.1752291169506882,0.30204399022439465,0,1,1,1,
757,15.841,2.7288,0.81,4.572,0.057,[ 6.25294127 16.06864266 41.19712515],[2.24  4.824 3.256],[-0.117 -0.22  -0.172],[0.182 0.264 0.23 ],[173.  69.  26.],[ 47.1 161.9  51.2],[ 36.  137.4  37.9],[3742. 2036.  981.],3,6.25294127,41.19712515,21.172903026666663,34.94418388,0.8187825611723396,0.6950105550708624,1.5667972925417586,4.9467385463458565e-06,0.0011594953146458619,0.0005035627272372039,1.0852591212391405,2.24,4.824,3.44,2.5839999999999996,1.0629067064736522,0.30898450769582914,0.1376543145491434,0.25038759689922474,0,0,2,1,
775,15.095,3.4398,0.62,4.627,0.046,[ 7.87742204 16.38490222 36.44519458],[2.258 2.096 2.082],[-0.142 -0.124 -0.129],[0.155 0.147 0.187],[134.  67.  29.],[38.7 28.9 21.7],[41.5 28.1 19.8],[2628. 1720.  961.],3,7.87742204,36.44519458,20.235839613333333,28.56777254,0.6652561594466655,0.5918416556764345,1.152149221177317,0.006263114395212516,0.03353226494039795,0.014570387770664264,0.38591473574177027,2.082,2.258,2.1453333333333333,0.17600000000000016,0.07987212001415488,0.03723063394071856,0.015974790741847888,0.027346177750155402,0,0,3,0,
787,15.367,1.10239,1.04,4.373,0.288,[ 0.58936958  4.43123472 11.37935033],[0.975 3.473 3.517],[-0.088 -0.181 -0.215],[0.104 0.253 0.279],[1941.  291.  118.],[11.4 71.  37.9],[ 8.4 58.3 29.9],[30799.5  8340.3  2645.4],3,0.58936958,11.37935033,5.466651543333334,10.78998075,1.2857297518094875,0.8168477023551564,4.043293686715912,0.3886656032688588,0.4908116556319353,0.2408274291837063,0.7734697509568378,0.975,3.517,2.655,2.542,1.1880751940288403,0.44748594878675724,0.26943917068832024,0.3191462649089768,1,0,2,0,
806,15.842,3.57617,0.65,4.647,-0.113,[ 29.31475445  60.32524674 143.2070119 ],[ 3.653 11.528  8.267],[-0.193 -0.524 -0.344],[0.29  0.572 0.447],[45. 22.  9.],[ 57.4 444.7 176.2],[  0.  323.4 115.6],[ 768. 1235.  669.],3,29.31475445,143.2070119,77.61567103,113.89225745,0.6888780222771884,0.6194224282425904,1.2158804725989643,0.02637353100209639,0.07131909509650822,0.03104591870111067,0.49025352172103676,3.653,11.528,7.816,7.875,3.230733353280645,0.4133486890072473,0.21462977637593078,0.335849539406346,0,0,1,2,
812,15.954,4.43641,0.58,4.692,-0.321,[ 3.34021993  7.82502184 20.06028585 46.18436051],[2.314 1.3   2.198 2.125],[-0.093 -0.068 -0.092 -0.094],[0.11  0.099 0.133 0.152],[381. 164.  63.  27.],[71.6 15.9 35.2 26. ],[58.2 12.6 27.2 18. ],[6998.4 3301.4 1908.9 1086.6],4,3.34021993,46.18436051,19.3524720325,42.84414058,1.1407198715669404,0.8606792869309212,1.4028508623894778,0.004997254177672599,0.03625268199849152,0.02047085891758648,0.847781839443872,1.3,2.314,1.9842499999999998,1.014,0.40075951329943493,0.20197027254601738,0.10129932752580333,0.13082188904287936,0,1,3,0,
829,15.386,1.20089,0.97,4.3,0.009,[ 9.75192499 18.64929387 38.55762762],[2.188 3.199 3.339],[-0.169 -0.212 -0.225],[0.184 0.212 0.59 ],[136.  69.  38.],[28.5 46.1 39.7],[24.3 36.  32.6],[3944.9 2367.4 1374.3],3,9.75192499,38.55762762,22.319615493333334,28.80570263,0.5970199526006195,0.5395637761721643,0.9899409587413913,0.010502254164386913,0.03898127620240721,0.016941154480036667,0.23893167872455007,2.188,3.339,2.908666666666667,1.1509999999999998,0.5127834717391823,0.1762950281019421,0.08283831346873037,0.13190465276186106,0,0,3,0,
834,15.084,0.45752,1.23,4.096,0.315,[ 2.09082239  6.15560917 13.23350423 23.65369289 50.4468756 ],[1.7   2.649 3.532 8.914 3.021],[-0.124 -0.153 -0.202 -0.397 -0.23 ],[0.149 0.229 0.256 0.505 0.332],[638. 211. 101.  57.  27.],[ 19.9  35.1  49.1 266.3  19.4],[ 14.9  26.3  34.3 188.4  15.2],[18287.5  8920.9  5308.4  3728.8  1229.3],5,2.09082239,50.4468756,19.116100856,48.35605321,1.3825171314295517,0.9044507876992893,1.2535186236669427,0.0596925833634569,0.12895387871009287,0.07841602274113123,0.7523194768538102,1.7,8.914,3.9632000000000005,7.2139999999999995,2.5468918626435633,0.6426352095891106,0.2474124472994211,0.3863292289059346,0,1,3,1,
841,15.855,2.36718,0.89,4.542,0.115,[  6.54626957  15.3352934   31.33038711 269.3087336  499.4680938 ],[1.899 4.133 5.834 4.692 3.021],[-0.139 -0.283 -0.302 -1.98  -0.256],[ 0.201  0.334  0.422 45.547  0.333],[206.  87.  45.   5.   3.],[ 24.8  86.6 117.1  18.1  15.7],[ 24.   84.1 110.   12.7   9.6],[3493.4 2776.1 1782.8  399.2  301.7],5,6.54626957,499.4680938,164.397755496,492.92182423,1.882513865331651,1.179883148450754,2.709005818678507,0.3515095714660575,0.4611071329681615,0.2875510823833559,0.4486319690507823,1.899,5.834,3.9158,3.9349999999999996,1.3562671418271548,0.34635761321496367,0.17214730700558725,0.24365391490883087,0,1,1,3,
864,15.604,1.99535,0.93,4.488,0.071,[ 4.31178142  9.76734394 20.05038278],[2.91  2.065 2.493],[-0.153 -0.136 -0.144],[0.181 0.161 0.216],[299. 128.  62.],[86.  21.1 37.8],[68.7 17.3 29.4],[7068.7 2088.6 2523.7],3,4.31178142,20.05038278,11.376502713333332,15.73860136,0.6674659313530514,0.5735708088938736,1.159033334108771,0.013387293915709687,0.04920510865756396,0.021393255282326027,0.38970623696601386,2.065,2.91,2.489333333333333,0.8450000000000002,0.34497954850815277,0.13858310732785997,0.061062886028832315,0.11314943760042853,0,0,3,0,
869,15.599,2.39961,0.86,4.559,0.116,[ 3.21982901  7.49018556 17.46091637 36.27556467],[1.728 2.61  2.225 3.081],[-0.112 -0.169 -0.16  -0.185],[0.112 0.169 0.175 0.185],[415. 178.  76.  38.],[30.5 53.  22.6 45.5],[19.4 43.1 16.8 28.6],[7685. 4181. 1605. 1427.],4,3.21982901,36.27556467,16.1116239025,33.05573566,1.0517813724773921,0.790552122480561,1.2449900371363836,0.007659853050246501,0.03766066844891972,0.023378727133539463,0.5667382910176897,1.728,3.081,2.411,1.353,0.49738968626219016,0.20630016020829123,0.09309640834631139,0.15360154845845428,0,1,3,0,
877,15.019,3.56737,0.65,4.644,-0.075,[ 5.95489264 12.03986967 20.83773609],[2.318 2.186 1.312],[-0.067 -0.067 -0.087],[0.119 0.117 0.111],[227. 110.  69.],[87.2 57.6 14.9],[83.3 51.1 12.1],[4998. 2775. 1518.],3,5.95489264,20.83773609,12.944166133333333,14.88284345,0.5439765973385672,0.47198483612826697,0.876286336007442,0.04980999214484211,0.07757804389610655,0.03378498969404635,0.5848151440318601,1.312,2.318,1.9386666666666665,1.006,0.44638498580883695,0.23025360340895992,0.11179805938474761,0.17297111416781297,0,1,2,0,
880,15.158,2.09685,0.95,4.399,0.191,[ 2.38295821  5.90225497 26.44432103 51.53924299],[1.647 2.197 3.58  5.004],[-0.089 -0.099 -0.186 -0.221],[0.116 0.126 0.186 0.24 ],[559. 226.  53.  28.],[ 41.4  59.3  88.  155.5],[ 23.5  43.2  68.  112.1],[8914. 5191. 1817. 1230.],4,2.38295821,51.53924299,21.567194299999997,49.15628478,1.3350216091512754,0.9084609347377146,1.9687361482607757,0.1909848393705858,0.28422912711399406,0.15442516177527657,0.6639850416654454,1.647,5.004,3.107,3.3569999999999993,1.3021173142232614,0.41909150763542363,0.19056608017008814,0.30720952687479874,0,1,2,1,
884,15.161,1.91182,0.83,4.5,0.021,[ 3.33612251  9.43946259 20.47726587],[1.773 4.25  2.882],[-0.091 -0.142 -0.117],[0.146 0.199 0.176],[402. 142.  63.],[ 41.6 175.2  52.7],[ 30.8 163.4  45.4],[7311. 3711. 1519.],3,3.33612251,20.47726587,11.084283656666665,17.14114336,0.7880299785207725,0.6399905308924757,1.4993982995333401,0.06900435941980847,0.1320609480314442,0.05781665516317829,0.897300024801607,1.773,4.25,2.9683333333333333,2.4770000000000003,1.0130720057769285,0.34129320801019486,0.15763875185029308,0.2781583380123527,0,1,1,1,
886,15.847,5.07114,0.52,4.714,0.027,[ 8.01084154 12.07138695 20.99581773],[1.912 1.463 1.462],[-0.057 -0.061 -0.075],[0.071 0.098 0.083],[169. 111.  62.],[48.5 31.  18.2],[28.9 16.5 12.4],[3423. 2612. 1517.],3,8.01084154,20.99581773,13.692682073333332,12.98497619,0.4184546527168166,0.396097905632249,0.6230928808756817,0.07130102310784098,0.07159887623780024,0.031168283632974393,0.5696609525140223,1.462,1.912,1.6123333333333332,0.44999999999999996,0.2118967253692756,0.13142240564561233,0.05498334382672064,0.09303287161463718,0,2,1,0,
896,15.258,2.50854,0.84,3.801,0.176,[ 6.30820415 16.239483   28.86686825],[2.783 3.889 1.371],[-0.131 -0.175 -0.113],[0.17  0.206 0.154],[203.  84.  46.],[ 86.2 123.8  12.3],[70.1 97.9  9.6],[4803.8 2837.3 1218.9],3,6.30820415,28.86686825,17.138185133333334,22.5586641,0.6604939302861603,0.5386471585939497,1.1759581964052206,0.18550350058809875,0.18308490034879968,0.08075956939155861,0.9763008384832145,1.371,3.889,2.6809999999999996,2.518,1.0304963205497955,0.38437013075337395,0.19251884938916597,0.3130672634589084,0,1,2,0,
898,15.777,4.09361,0.59,4.672,-0.149,[ 5.16980121  9.77045018 20.09010164],[1.905 2.61  2.24 ],[-0.096 -0.151 -0.14 ],[0.139 0.151 0.211],[249. 135.  63.],[41.4 58.  36.9],[34.1 46.7 29.2],[3447.  2899.7 1458.4],3,5.16980121,20.09010164,11.676784343333333,14.920300430000001,0.5895082900838079,0.5342702757692217,0.973059365297225,0.012586256930065778,0.04214321867258033,0.0183174819626671,0.26539540538327033,1.905,2.61,2.2516666666666665,0.7049999999999998,0.28793324843712564,0.12787560996467462,0.05594834798577532,0.10436713545521834,0,0,3,0,
899,15.234,5.26786,0.5,4.722,0.127,[ 3.30654654  7.11375661 15.36845633],[1.145 1.444 1.397],[-0.052 -0.061 -0.064],[0.075 0.115 0.097],[394. 187.  90.],[37.7 44.4 30.9],[30.5 35.8 24.3],[5504.7 3579.8 1943.2],3,3.30654654,15.36845633,8.596253160000002,12.061909790000001,0.6672556075688303,0.5856735256928922,1.155900650091673,2.3975234099454733e-05,0.002080247820158471,0.0009034419411792529,0.40458216552444853,1.145,1.444,1.3286666666666667,0.29899999999999993,0.1312817157447635,0.09880711169952094,0.04455638309785813,0.0750125439036628,0,3,0,0,
904,15.289,1.06119,1.12,4.374,-0.065,[ 2.21112226  4.61748122 10.19848207 27.95473903 42.14014148],[1.778 1.585 1.652 2.007 1.961],[-0.081 -0.082 -0.084 -0.134 -0.11 ],[0.129 0.127 0.15  0.268 0.171],[601. 292. 131.  51.  31.],[42.6 28.1 21.4 25.4 21.6],[32.7 18.4 15.  15.3 13. ],[9782. 6140. 2958. 1755. 1353.],5,2.21112226,42.14014148,17.424393212000002,39.92901922,1.2800832325920124,0.8776969673237233,1.1363689347297512,0.09726764727929893,0.14905550959412667,0.09348271859645012,0.5315603388689856,1.585,2.007,1.7966000000000002,0.42200000000000015,0.16572579762969925,0.09224412647762398,0.04017308097294005,0.0641767783591228,0,3,2,0,
906,15.46,2.60984,0.81,4.563,0.009,[ 4.14812194  7.15680955 17.64825801],[0.969 2.172 2.054],[-0.072 -0.11  -0.132],[0.113 0.158 0.156],[328. 187.  71.],[12.9 47.7 23.8],[10.8 38.5 19.1],[7123.9 4237.4 1426.5],3,4.14812194,17.64825801,9.651063166666667,13.50013607,0.6288503297280207,0.5995952489910358,1.0956262568634163,0.1901080658215352,0.17670758458385508,0.07786254531952401,1.0448373822670465,0.969,2.172,1.7316666666666667,1.2030000000000003,0.541434103921141,0.3126664700218331,0.16202128311237915,0.2315688161693937,1,0,2,0,
907,15.223,2.26922,0.89,4.465,-0.054,[ 4.79094409 16.51409124 30.13307325 99.64120749],[1.279 2.531 2.597 2.505],[-0.084 -0.122 -0.16  -0.154],[0.11  0.144 0.224 0.201],[257.  74.  38.  11.],[21.2 55.9 44.8 22.7],[16.1 43.1 32.9 19.4],[5832.  2703.6 1471.5  461.4],4,4.79094409,99.64120749,37.7698290175,94.8502634,1.3180178791419543,0.9751174004410369,1.8594443894036565,0.13665095357107626,0.1891101977610744,0.12731881409930823,1.0547715200301375,1.279,2.597,2.2279999999999998,1.318,0.5489307788783573,0.24637826700105805,0.13056509939538444,0.1488629563135847,0,1,3,0,
921,15.532,2.34247,0.86,4.541,0.143,[ 3.78403195 10.28195555 18.11994245],[1.646 2.636 3.07 ],[-0.099 -0.148 -0.16 ],[0.128 0.23  0.192],[353. 129.  69.],[25.6 55.  60.7],[23.4 46.3 49.6],[5706.2 3777.6 2325.9],3,3.78403195,18.11994245,10.728643316666668,14.3359105,0.6802020193419187,0.5463065274152267,1.239750414985995,0.235913902628151,0.21316899261161668,0.09456070522026852,1.0941989555743676,1.646,3.07,2.4506666666666668,1.424,0.5959336279225136,0.24317204621430097,0.11612709750979684,0.19368879216539717,0,1,2,0,
934,15.843,1.75756,0.85,4.494,-0.124,[ 5.82665776 12.41211141 18.74643825],[3.519 2.238 2.545],[-0.217 -0.159 -0.175],[0.282 0.247 0.292],[224. 111.  70.],[81.1 25.6 26.7],[61.9 18.3 19.5],[5564. 3276. 2230.],3,5.82665776,18.74643825,12.328402473333332,12.91978049,0.5074992559333673,0.427858388476433,0.8202813395878741,0.2652143416606527,0.1702742209752189,0.07494932723551014,0.2335850187944007,2.238,3.519,2.767333333333333,1.2810000000000001,0.54608566686515,0.19733281144247775,0.08309570931987423,0.1543001686340641,0,0,3,0,
935,15.237,0.85909,1.04,4.18,-0.08,[ 9.61727175 20.86019269 42.63416415 87.64796817],[1.888 5.336 5.05  3.908],[-0.126 -0.274 -0.236 -0.219],[0.138 0.297 0.315 0.267],[142.  67.  31.  14.],[ 18.2 117.   78.7  37.5],[ 7.8 94.9 62.3 28.8],[4549. 2956. 1592.  967.],4,9.61727175,87.64796817,40.18989919,78.03069642,0.959689965015006,0.7429818601139966,1.0895515248646,0.0022784972457696212,0.019977083396117888,0.011622754456301173,0.23942436901250674,1.888,5.336,4.0455000000000005,3.4480000000000004,1.3553710746507763,0.33503178214084195,0.18269012251695588,0.23660033782391954,0,1,1,2,
938,15.596,1.69237,0.95,4.486,0.256,[1.04561691 5.7146465  9.94601044],[1.345 1.597 2.891],[-0.08  -0.102 -0.129],[0.102 0.143 0.186],[1274.  232.  132.],[25.2 16.7 51. ],[20.2 13.  42.6],[18926.6  4751.9  3632.3],3,1.04561691,9.94601044,5.568757949999999,8.90039353,0.9782763126037536,0.6527549848767858,2.60288837676566,0.6791050832955108,0.5169314844526405,0.2574870497082013,0.8617382357107062,1.345,2.891,1.9443333333333335,1.546,0.6772539323539501,0.3483219264635437,0.14445229711763424,0.26504371678381616,0,2,1,0,
939,15.065,1.61686,1.04,4.318,0.245,[ 1.62047082  3.38802126  5.83910412 10.68168283],[1.223 1.62  1.599 1.694],[-0.079 -0.088 -0.098 -0.1  ],[0.111 0.118 0.12  0.118],[785. 397. 235. 125.],[22.7 30.6 25.2 21.9],[17.3 25.5 19.  14.8],[14617.4  9079.2  6331.6  3796.6],4,1.62047082,10.68168283,5.3823197574999995,9.06121201,0.8189984633184995,0.6329305332455878,0.8811849964972643,0.028311848661831344,0.06508449702264474,0.035109780030523265,0.6712499149928832,1.223,1.694,1.534,0.47099999999999986,0.1829904369085991,0.11928972419074256,0.05573364289765571,0.07790091264667534,0,4,0,0,
941,15.471,2.29147,0.92,4.462,0.375,[ 2.38265152  6.58147957 24.66454632],[2.112 3.821 3.879],[-0.114 -0.166 -0.183],[0.195 0.249 0.293],[435. 162.  43.],[ 45.5 116.2  56.7],[ 39.7 104.4  51.4],[7128.2 4221.2 1106.5],3,2.38265152,24.66454632,11.209559136666668,22.2818948,1.0150126031678468,0.8624157661179915,2.254909396585831,0.055017977371252726,0.15135881370322044,0.06643418449967393,1.19475274679449,2.112,3.879,3.2706666666666666,1.767,0.8196431472835535,0.2506043051213474,0.12400029809315867,0.18008560945780677,0,0,3,0,
945,15.163,0.51783,1.07,4.159,0.028,[25.84737065 40.71542259 66.78930932],[2.612 2.919 2.172],[-0.109 -0.122 -0.21 ],[0.233 0.213 0.191],[41. 25. 17.],[27.3 28.9  9.5],[19.9 21.3  7.5],[2102.3 1417.   577.8],3,25.84737065,66.78930932,44.45070085333333,40.94193867,0.41229058174214916,0.38068861290318073,0.6078091499373783,0.005953937018327386,0.02026622451352983,0.008803166738673759,1.0500141026693046,2.172,2.919,2.567666666666667,0.7469999999999999,0.30656846253687314,0.11939574031034912,0.05303918923673581,0.09697520446579251,0,0,3,0,
952,15.801,4.20144,0.56,4.672,0.081,[ 0.74295778  2.89600175  5.90127763  8.75207596 22.78077231],[2.11  1.427 2.236 2.133 2.514],[-0.149 -0.057 -0.068 -0.082 -0.083],[0.087 0.062 0.089 0.07  0.092],[1431.  368.  177.  127.   50.],[45.3 28.5 56.6 44.8 46.4],[11.1 15.3 44.2 31.8 31.4],[14010.  5900.  3630.  2773.  1449.],5,0.74295778,22.78077231,8.214617086,22.03781453,1.4866043085274705,0.9459722392026956,1.5054123560475277,0.189916299652908,0.25976194294940946,0.15574604058513128,0.6207062499970433,1.427,2.514,2.084,1.0869999999999997,0.35853312259817777,0.17204084577647685,0.08337171743882026,0.11036468330134354,0,1,4,0,
961,7.748,0.09442,2.32,3.778,0.02,[0.45328751 1.21377045 1.86511356],[0.875 0.781 0.694],[-0.084 -0.034 -0.03 ],[0.06  0.05  0.048],[2834. 1100.  682.],[150.2 111.3  56.8],[10.5 70.8 33.1],[28187.3 10201.7  6803.3],3,0.45328751,1.86511356,1.1773905066666666,1.41182605,0.614331527003271,0.4900237806068786,1.1071666997050262,0.4464091920412688,0.27076110370575485,0.12172506500054674,0.8106888617917317,0.694,0.875,0.7833333333333333,0.18100000000000005,0.07391135832122754,0.09435492551646069,0.041137930753005654,0.0770212765957447,3,0,0,0,
993,14.246,2.18729,0.82,4.539,-0.306,[13.0607061  21.85372099 86.72276988],[1.276 1.554 1.266],[-0.088 -0.084 -0.103],[0.107 0.126 0.113],[102.  60.  15.],[19.4 23.   9.4],[16.7 19.6  7.7],[2343.9 1792.9  631.4],3,13.0607061,86.72276988,40.54573232333333,73.66206378,0.8221664837502694,0.8101673685469877,1.8207858073595131,0.5743682494506887,0.4068170938055489,0.19159566232982847,1.2333599464042402,1.266,1.554,1.3653333333333333,0.28800000000000003,0.13346993003003418,0.09775629640871644,0.041229633026604144,0.07031250000000001,0,3,0,0,
1015,15.028,2.136,0.84,4.535,-0.055,[ 4.08895768  9.42885228 16.99740881],[1.722 3.252 2.07 ],[-0.091 -0.14  -0.173],[0.136 0.187 0.211],[169.  73.  42.],[19.  50.4 11.1],[15.5 38.6  8.2],[4537.3 2628.4  932.8],3,4.08895768,16.99740881,10.17173959,12.90845113,0.6187701041852345,0.520655234528701,1.0543161475565568,0.09551315531422835,0.12248083897747744,0.05356182477955248,0.7200827224597213,1.722,3.252,2.3480000000000003,1.5299999999999998,0.6548221132490868,0.27888505675003694,0.11710190412835692,0.21720613287904597,0,1,2,0,
1052,15.381,1.63657,0.97,4.391,-0.105,[ 6.84619728 17.02904726 43.13122259 67.83179028],[1.509 2.273 2.03  2.152],[-0.107 -0.134 -0.165 -0.143],[0.139 0.193 0.197 0.185],[199.  79.  30.  16.],[17.7 29.8 11.8 15.5],[16.3 24.1  8.9 12.3],[5067.9 3160.8  838.1 1053.4],4,6.84619728,67.83179028,33.7095643525,60.98559300000001,0.9959838699114726,0.704036155502416,1.1976201112506928,0.13776458787509585,0.14563009581335745,0.09627924023708945,0.9291110019403265,1.509,2.273,1.9909999999999999,0.7640000000000002,0.29124302566756866,0.14627977180691545,0.06894341809227585,0.10103800435292151,0,1,3,0,
1060,14.348,0.46584,1.13,4.381,-0.203,[ 4.75797889  8.19342614 12.10967032 20.4963261 ],[1.725 1.662 2.616 2.404],[-0.097 -0.107 -0.16  -0.151],[0.126 0.117 0.187 0.211],[275. 167. 107.  60.],[20.9 15.7 33.3 22.8],[16.1  9.7 21.1 10.6],[11192.9  7248.8  5801.2  4151.3],4,4.75797889,20.4963261,11.3893503625,15.73834721,0.6342535113078372,0.515052018292274,0.630857230450845,0.03372843250400532,0.04988486019326336,0.0296975598593367,0.921051862349317,1.662,2.616,2.10175,0.9540000000000002,0.4156707681567228,0.19777364965230063,0.08688348955466858,0.1403988739542445,0,2,2,0,
1078,14.867,0.01533,1.47,3.186,-0.18,[ 3.35372858  6.87745515 28.46459622],[1.93  2.184 2.19 ],[-0.073 -0.095 -0.099],[0.088 0.124 0.109],[310. 151.  36.],[47.8 39.6 28.9],[38.8 29.3 22.2],[4427.3 2085.   869.3],3,3.35372858,28.46459622,12.898593316666668,25.110867640000002,0.9287771156917576,0.8605927068973497,2.0947580640199366,0.3245999759408373,0.3373668607869776,0.15472958593719893,0.5502512601196841,1.93,2.19,2.1013333333333333,0.26,0.12117572180744611,0.057666111266233874,0.025608473946498927,0.04124365482233503,0,0,3,0,
1082,15.692,2.01639,0.84,4.517,-0.047,[1.19654725 4.09667991 6.50324324 9.65506241],[1.243 1.433 1.677 1.451],[-0.095 -0.101 -0.102 -0.118],[0.138 0.141 0.158 0.17 ],[1115.  329.  201.  137.],[16.5 16.2 19.  12.2],[13.7 11.  15.9  7.7],[13379.1  6371.4  4551.5  3262.1],4,1.19654725,9.65506241,5.3628832025,8.45851516,0.9068252324115113,0.5798853286107495,1.165282284470229,0.4479734320964892,0.2985134448046177,0.1679596562822428,0.7736190255150527,1.243,1.677,1.451,0.43399999999999994,0.15383757668398185,0.10602176201514944,0.046089098970107316,0.07580978635423845,0,4,0,0,
1102,14.925,1.22285,1.05,4.16,-0.025,[ 4.24433553  8.14510034 12.33348408 18.99831911],[1.46  2.947 4.641 2.211],[-0.104 -0.236 -2.092 -0.16 ],[ 0.114  0.273 35.566  0.176],[314. 169. 111.  73.],[15.1 32.2 31.7 17. ],[12.2 24.3 26.8 15.2],[8868.1 7022.2 5436.5 1940.9],4,4.24433553,18.99831911,10.930309765,14.75398358,0.6509054690063496,0.500103872419765,0.6578862079193492,0.07890305989334118,0.08139494780822616,0.046922544289246505,0.2928585698102977,1.46,4.641,2.81475,3.181,1.1781914901661785,0.41857766770270133,0.18696892288236747,0.3043195073570773,0,1,2,1,
1106,15.401,1.5561,0.91,4.454,0.001,[ 7.42605905 13.23010172 15.9867378 ],[2.321 1.283 1.455],[-0.107 -0.11  -0.123],[0.154 0.128 0.148],[176. 105.  83.],[37.4 10.  10.9],[32.   7.9  9.3],[5645.4 3047.2 2717.6],3,7.42605905,15.9867378,12.214299523333333,8.560678750000001,0.33300145381871193,0.29211096677289977,0.4949693415998122,0.6757875378702979,0.191715254708122,0.08469531550244973,0.7201478551750883,1.283,2.321,1.6863333333333335,1.0380000000000003,0.4542373339517081,0.2693639062769568,0.11172356021709967,0.2051788891085195,0,2,1,0,
1108,14.792,0.02462,1.32,3.308,-0.086,[ 1.47532899  4.15246338 18.92542004],[1.369 1.635 2.764],[-0.08  -0.081 -0.12 ],[0.134 0.113 0.27 ],[906. 298.  70.],[27.2 24.5 41. ],[21.  16.  33.5],[16295.2  7084.3  2471.8],3,1.47532899,18.92542004,8.184404136666666,17.450091049999997,1.108156650901692,0.9375489583662323,2.68611923047832,0.11363884329707603,0.23643228718689982,0.10540414174465271,1.095000480720882,1.369,2.764,1.9226666666666665,1.3949999999999998,0.6047425531212066,0.3145332280450104,0.13109681638645482,0.24185159500693482,0,2,1,0,
1127,15.808,0.44378,1.17,4.106,0.375,[2.83669453 5.32668251 8.12804153],[2.112 4.042 2.471],[-0.206 -0.305 -0.268],[0.309 0.509 0.317],[386. 211. 135.],[12.1 34.  10.7],[ 9.  27.6 10.9],[9978.6 6098.3 2874.6],3,2.83669453,8.12804153,5.430472856666667,5.291347000000001,0.45717334273265975,0.3980186934724738,0.7018443085929978,0.12345113234792851,0.1033782382061236,0.04511793627594198,0.3566648134938406,2.112,4.042,2.875,1.9299999999999997,0.8381077894081801,0.2915157528376279,0.12132289225154251,0.22376811594202894,0,0,2,1,
1151,15.403,0.97525,1.07,4.343,-0.012,[ 5.24969846  7.41088006 10.43545334 17.45319318 21.72027051],[0.672 0.948 1.229 0.759 0.801],[-0.04  -0.045 -0.054 -0.054 -0.055],[0.056 0.064 0.084 0.065 0.079],[247. 179. 123.  77.  61.],[13.9 25.6 36.7 12.  12. ],[12.2 21.5 29.6  8.4  7.8],[5183.4 3871.8 3753.6 2415.2 1925.3],5,5.24969846,21.72027051,12.45389911,16.470572049999998,0.6167308712999671,0.4979205549157199,0.4341951078556714,0.10116564446761125,0.0748132175399518,0.0457267563300278,1.0923896582648436,0.672,1.229,0.8817999999999999,0.557,0.19522028583116052,0.22138839400222335,0.09130681071239122,0.14776593331821275,4,1,0,0,
1161,14.678,0.80904,0.91,4.431,0.041,[ 2.97138076  6.0573033  10.93721736],[1.84  2.354 2.47 ],[-0.108 -0.102 -0.147],[0.163 0.173 0.265],[347. 177.  89.],[25.6 35.1 24.6],[19.4 27.4 20.2],[8493.2 5377.9 1984.9],3,2.97138076,10.93721736,6.655300473333334,7.965836599999999,0.5659485361933108,0.4927522743290292,0.9220865921366652,0.02816575616299712,0.06059130895579454,0.026358848004116163,0.4175850781422184,1.84,2.47,2.2213333333333334,0.6300000000000001,0.2737703822954964,0.12324597042114183,0.05612161649325638,0.09453781512605043,0,1,2,0,
1165,13.916,2.06007,0.88,4.485,-0.005,[ 4.29263721  7.05394442 11.14580908],[0.668 1.903 0.754],[-0.053 -0.073 -0.059],[0.063 0.122 0.082],[301. 185. 120.],[11.4 56.3 11.2],[ 9.9 48.3  0. ],[6747.2 3066.3 3587.3],3,4.29263721,11.14580908,7.49746357,6.85317187,0.4143874137615918,0.37550272383265015,0.6116738501153638,0.0055142778978967315,0.019602022204274056,0.008514549654267728,1.0823071444196746,0.668,1.903,1.1083333333333334,1.2349999999999999,0.5630099663613622,0.5079789170177704,0.20933108692767374,0.37142857142857144,2,0,1,0,
