KOI,kepmag,rhostar,mstar,logg,[M/H],TTVperiod,radius,radius_em,radius_ep,nTT,SNR,MES,chisqwttv,n,minper,maxper,meanper,perrange,lograngep,normstdp,meandpp,gapc,gini,qdisp,meanzeta,minrad,maxrad,meanrad,radrange,stdr,normstdr,qdispr,gini_r,subearth,supearth,subnep,nepplus,Unnamed: 38,N_first,N_second,deltas,min_abs_delta,med_abs_delta,res_summary
3083,14.323,1.63892,0.92,4.471,-0.017,[ 6.23220535  8.29425613 10.18315435],[0.626 0.684 0.811],[-0.068 -0.055 -0.054],[0.074 0.071 0.069],[212. 158. 128.],[ 8.5 10.1 11.2],[7.4 7.6 9.2],[5332.6 4796.1 3392.8],3,6.23220535,10.18315435,8.236538610000002,3.950949000000001,0.2132405717643506,0.1958935059165317,0.2793029295487985,0.0865113332720311,0.0403088502733397,0.0175189606732126,0.6200830190302593,0.626,0.811,0.707,0.185,0.0772571463792617,0.1092746059112612,0.0467305716330674,0.0872230080150872,3,0,0,0,,2,0,[-0.00184738 -0.01781144],0.001847380157330547,0.009829410355716828,[1.33333333 1.2       ]
3097,13.429,0.37823,1.31,4.067,0.255,[ 6.80255833  8.70296645 11.92175111],[0.922 0.918 1.064],[-0.054 -0.06  -0.061],[0.071 0.078 0.077],[196. 154. 112.],[14.7 13.  15.1],[11.2 10.2 12.6],[7621.1 6252.9 4586.8],3,6.80255833,11.92175111,9.142425296666667,5.1191927800000006,0.243667776417461,0.231106888042645,0.3246079089857522,0.0479810918983483,0.034154432458237,0.0148410177320359,1.0750048532556735,0.918,1.064,0.968,0.146,0.0679018900080599,0.0701465805868387,0.0297994962951836,0.0502754820936639,2,1,0,0,,2,1,[-0.00493703 -0.02153633],0.004937028514159891,0.013236678418918235,[1.28571429 1.33333333]
3158,10.326,0.16008,2.4,3.936,-0.171,[3.60013004 4.54586316 6.18944555 7.74345208 9.74051754],[0.571 0.709 0.736 0.712 0.895],[-0.023 -0.031 -0.027 -0.032 -0.043],[0.034 0.045 0.047 0.041 0.059],[375. 228. 165. 171. 136.],[21.5 24.4 26.8 24.3 25.8],[22.8 27.6 29.6 30.2 31.8],[7358.2 4905.2 4648.6 4132.3 2166.8],5,3.60013004,9.74051754,6.363881674,6.140387500000001,0.4322638445645035,0.3462635274202669,0.2833067926858424,0.0229790028175697,0.021833983043155,0.0150635405234752,0.4253661863948279,0.571,0.895,0.7245999999999999,0.324,0.1031127538183323,0.1423030000252999,0.0621469153467274,0.0931548440518907,5,0,0,0,,4,0,[0.01015532 0.02116672 0.0008589  0.00632301],0.0008588998735112874,0.00823916888663312,[1.25       1.33333333 1.25       1.25      ]
3184,11.36,0.43807,1.24,4.131,0.286,[ 4.02010728  7.54760148 11.3224987 ],[0.615 0.651 0.591],[-0.042 -0.04  -0.05 ],[0.046 0.051 0.061],[330. 177. 119.],[14.4 13.4 10.5],[9.1 9.8 0. ],[10143.2  6054.3  5508.8],3,4.02010728,11.3224987,7.630069153333333,7.30239142,0.4497046367325095,0.3907905706058437,0.6888039891132245,0.1482545883334147,0.1117114330843495,0.0487952567445284,0.210345767078722,0.591,0.651,0.619,0.06,0.0246576560118759,0.0398346623778286,0.0172361206211584,0.0323101777059774,3,0,0,0,,1,0,[-6.12686485e-02  9.68501939e-05],9.685019388006033e-05,0.03068274936303278,[0.  1.5]
3319,15.94,0.54985,1.15,4.186,0.002,[ 3.54554902  8.23985028 19.59077749],[1.899 2.748 3.017],[-0.144 -0.182 -0.249],[0.187 0.218 0.272],[366. 164.  68.],[18.1 29.4 24.9],[13.7 24.6 19.7],[12643.6  6987.4  3855.1],3,3.54554902,19.59077749,10.458725596666667,16.04522847,0.7423681777638294,0.6440287953891618,1.3507815743713647,0.000580979339734,0.0113933025890925,0.004948342852374,0.7781900804640653,1.899,3.017,2.5546666666666664,1.118,0.4764551978471381,0.1865038613702263,0.0872054695369118,0.1458768267223382,0,1,2,0,,0,0,[0.1619992  0.18878237],0.1619992042868441,0.17539078718568224,[0. 0.]
3344,15.254,1.85924,0.89,4.503,-0.06,[  3.63901032  11.60455577 208.5078693 ],[1.268 1.431 2.154],[-0.085 -0.095 -0.17 ],[0.099 0.124 0.234],[355. 121.   4.],[16.  14.5 10.4],[12.7 11.7  8.2],[7355.  3531.1  368.2],3,3.63901032,208.5078693,74.58381179666667,204.86885898,1.758139163117216,1.2704422776112638,9.578345746855751,0.5152968010003761,0.6985415406802706,0.4025786058648428,0.7736686997434512,1.268,2.154,1.6176666666666666,0.8859999999999999,0.3850388147822098,0.2380211094882813,0.0991418602873258,0.1825674840304965,0,2,1,0,,0,0,[0.06297727 4.98925323],0.06297727033284883,2.5261152489519176,[0. 0.]
3398,15.213,0.00316,2.17,2.789,-0.118,[ 4.32711675  7.31941195 35.80102743],[1.374 1.933 3.067],[-0.117 -0.114 -0.137],[0.128 0.137 0.161],[251. 143.  33.],[ 9.4 16.3 25. ],[ 9.7 13.3 15.3],[7861.9 6068.2 2124.9],3,4.32711675,35.80102743,15.815852043333331,31.47391068,0.917696877290182,0.8968441800181594,2.291382697163288,0.6681362451791061,0.4860756491822434,0.2378837450591596,1.0546101477968182,1.374,3.067,2.1246666666666667,1.693,0.7043267865289679,0.3314998995272832,0.1448419285861263,0.26561029181048,0,1,2,0,,0,1,[0.01491303 0.63041456],0.014913029559463498,0.3226637945120877,[1.66666667 0.        ]
3425,13.266,0.234,1.32,4.079,0.014,[ 3.1572046   7.6437073  20.03479967],[1.479 1.761 2.336],[-0.08  -0.121 -0.118],[0.096 0.157 0.151],[415. 174.  70.],[17.2 13.2 22.9],[13.8  8.2 16.5],[12743.1  4128.6  3701.5],3,3.1572046,20.03479967,10.278570523333334,16.87759507,0.8024822773413551,0.694425538495461,1.5210602565771696,0.0060278870332484,0.0396753085459681,0.017243210936662,1.0191256843089107,1.479,2.336,1.858666666666667,0.8569999999999998,0.356619623065747,0.1918685203007964,0.0821616013874413,0.1536944045911046,0,2,1,0,,0,0,[-0.19298786 -0.1263053 ],0.12630529996005124,0.1596465811409435,[0. 0.]
3429,15.364,0.83355,1.01,4.287,0.071,[ 8.7419614  15.82798802 44.43539936],[1.86  1.694 1.631],[-0.42  -0.407 -0.341],[0.735 0.712 0.739],[129.  71.  26.],[18.5  9.8  8. ],[14.5  8.5  7.1],[4702.5 2270.6 1311.1],3,8.7419614,44.43539936,23.001782926666664,35.69343796,0.706120203175612,0.6707945806244721,1.308985167943424,0.2252899318183487,0.2158562501955619,0.0958051787789616,1.0206110909528276,1.631,1.86,1.7283333333333335,0.2290000000000001,0.0965896244715526,0.0558859929440034,0.0239883588094447,0.0441658630665381,0,3,0,0,,0,0,[ 0.08634577 -0.06420198],0.06420198398237942,0.07527387834138571,[0. 0.]
3444,13.693,5.08692,0.51,4.712,0.283,[ 2.63596564 12.67139506 14.15015401],[0.502 0.757 0.742],[-0.054 -0.052 -0.078],[0.059 0.066 0.1  ],[510. 107.  92.],[ 9.1 13.6  9.3],[11.4 10.2  8. ],[6172.9 2002.6 1398.6],3,2.63596564,14.15015401,9.81917157,11.51418837,0.7298214218393537,0.5209242228672456,1.961908747952705,0.8624576932795225,0.6229794166486223,0.3344384281777633,1.040590611455193,0.502,0.757,0.6669999999999999,0.255,0.1168332144554792,0.1751622405629374,0.0824548052144332,0.1274362818590705,3,0,0,0,,0,0,[ 0.60237231 -0.0694162 ],0.06941619667776866,0.3358942536586732,[0. 0.]
3925,14.016,0.16496,1.19,3.843,0.145,[2.59026336 5.32440344 9.20746401],[1.456 1.485 2.804],[-0.084 -0.111 -0.126],[0.103 0.149 0.238],[36. 17. 10.],[18.3 14.6 43.4],[13.1 10.4 29. ],[675.9 393.2 280.2],3,2.59026336,9.20746401,5.707376936666667,6.617200650000001,0.5507961075916581,0.4757001415354828,0.892420082323768,0.0598999017079337,0.0861992156589218,0.0375639060859779,0.6357144284103025,1.456,2.804,1.915,1.348,0.6287294065547329,0.328318227965918,0.1338988256237814,0.2346388163620539,0,2,1,0,,1,0,[0.0277726  0.03757697],0.027772604558634617,0.03267478893839737,[2. 0.]
4032,11.968,0.19914,1.49,3.929,0.166,[2.89225969 3.95116398 5.10112466 5.99275223 7.23524835],[0.788 0.918 0.951 0.985 0.913],[-0.048 -0.046 -0.049 -0.053 -0.054],[0.052 0.075 0.063 0.074 0.075],[391. 293. 264. 227. 188.],[17.2 20.4 19.5 19.2 15.2],[13.2 16.4 14.8 15.1  9. ],[10081.5  7754.4  6006.8  5170.9  4396.4],5,2.89225969,7.23524835,5.034509782,4.34298866,0.3982161581008615,0.3016127332388824,0.2598209128180807,0.076583262786386,0.0435041344267308,0.0255597333921325,0.8701859760665259,0.788,0.985,0.911,0.1969999999999999,0.0667203117498711,0.0732385419866862,0.0331018624176561,0.0474204171240395,5,0,0,0,,2,1,[-0.02420243  0.00414496 -0.02100801  0.00611095],0.0041449614101367604,0.013559477877288173,[1.33333333 1.28571429 0.         1.2       ]
4084,14.608,0.07201,1.45,3.629,-0.048,[  8.19610407  10.72903285 214.8795372 ],[1.217 2.003 2.368],[-0.118 -0.31  -0.127],[0.14  0.568 0.191],[164. 126.   7.],[ 9.3  9.8 16.1],[ 7.3  8.1 15.3],[3051.2 1153.   537. ],3,8.19610407,214.8795372,77.93489137333333,206.68343313,1.41858759574076,1.242575784251052,9.66844886288288,0.9365637878615612,0.8772979465140873,0.6726854392159939,0.4325632478123942,1.217,2.368,1.8626666666666667,1.1509999999999998,0.4802571070675465,0.2578330925559484,0.1238682031198878,0.2059770937723693,0,1,2,0,,0,0,[0.01814268 5.67595238],0.01814267565513905,2.847047528291,[0. 0.]
4246,13.382,1.7924,1.02,4.469,0.255,[5.558328   6.98474826 8.75630846],[0.674 0.881 0.834],[-0.072 -0.065 -0.07 ],[0.072 0.078 0.083],[241. 198. 158.],[ 9.  10.2  9.8],[ 0. 11.  9.],[5762.2 4426.1 3978.5],3,5.558328,8.75630846,7.099794906666666,3.1979804599999992,0.1973768809781872,0.1842450508991435,0.2551301139156663,9.012671743028256e-05,0.0011930758735854,0.0005181466064318,0.2408889027531586,0.674,0.881,0.7963333333333334,0.2069999999999999,0.0886052418815551,0.1112665239199101,0.0502501198333347,0.0866471326915027,3,0,0,0,,2,0,[0.00530206 0.00290612],0.0029061187668344424,0.004104091132533072,[1.25 1.25]
4288,15.05,2.87242,0.71,4.594,0.112,[ 6.28385406  9.08742267 13.95134254],[0.83  0.829 0.828],[-0.045 -0.055 -0.064],[0.067 0.065 0.083],[202. 142.  96.],[14.9 11.7 11.2],[11.  10.   8.1],[7606.1 4823.4 4201.3],3,6.28385406,13.95134254,9.774206423333334,7.66748848,0.3463899116811747,0.3240862267195502,0.4906953841270569,0.0182904705249093,0.0298793895779413,0.0129817667015247,0.5595657190346416,0.828,0.83,0.8289999999999998,0.002,0.0008164965809277,0.0009849174679465,0.0004277445067298,0.0008041817450743,3,0,0,0,,1,0,[0.03296737 0.02349097],0.023490968167618753,0.028229168370482838,[0.  1.5]
4385,15.825,2.16243,0.84,4.514,0.102,[  7.29810443  17.3702977  386.3728943 ],[1.586 1.526 2.976],[-0.137 -0.17  -0.199],[0.162 0.204 0.287],[157.  66.   3.],[13.6  8.6 13.1],[12.2  8.2 13. ],[4093.  2221.4  278.9],3,7.29810443,386.3728943,137.01376547666666,379.07478987,1.7237965777316062,1.2872536585994272,11.31170979609696,0.7850626662770415,0.8066790956269732,0.5363701071238114,0.4837412690478891,1.526,2.976,2.029333333333333,1.45,0.6698424358674873,0.3300800439557263,0.1347031154345701,0.238173455978975,0,2,1,0,,0,0,[0.19005544 6.41443624],0.19005543607985875,3.3022458380456294,[0. 0.]
4500,15.822,3.40494,0.64,4.632,0.027,[ 8.70179277 14.75102769 44.9847468 ],[1.254 1.405 1.789],[-0.099 -0.145 -0.123],[0.099 0.145 0.146],[127.  76.  27.],[11.8  9.5 12.7],[10.9  8.6 10.7],[3068.5 1450.   938.9],3,8.70179277,44.9847468,22.812522420000004,36.28295403,0.7134565438470183,0.6957337181906926,1.3723859863095704,0.3783972999204432,0.2854572916847508,0.1288435879126389,1.3895919571253437,1.254,1.789,1.4826666666666666,0.5349999999999999,0.2252115055280751,0.151896249232065,0.0645268685210323,0.1202787769784172,0,3,0,0,,0,0,[0.01710266 0.01653362],0.016533621597452308,0.016818143146761333,[0. 0.]
4524,15.696,0.14166,1.26,3.806,-0.003,[3.33932408 4.52626961 7.99141011],[0.823 0.888 1.042],[-0.06  -0.062 -0.077],[0.073 0.08  0.084],[401. 304. 160.],[10.7 12.5 12.8],[ 8.4  9.3 10.7],[9229.3 9534.1 5170.4],3,3.33932408,7.99141011,5.285667933333333,4.65208603,0.3789648495362053,0.3733980828669424,0.5605034760542086,0.2798659565379782,0.1314054304952951,0.0575250542937182,0.7392806095084534,0.823,1.042,0.9176666666666669,0.219,0.0918343920084167,0.1000738016800763,0.0427578830535562,0.079549582273883,2,1,0,0,,1,0,[0.01658363 0.05933726],0.016583633745425708,0.03796044900706774,[1.33333333 0.        ]
4772,15.514,0.80696,1.14,4.298,-0.199,[3.38085113 5.14993121 9.01805462],[1.807 1.528 1.606],[-0.143 -0.164 -0.168],[0.154 0.164 0.184],[338. 218. 121.],[11.6  7.8  7.1],[9.3 0.  0. ],[9459.5 7735.5 5949.1],3,3.38085113,9.01805462,5.849612319999999,5.637203489999999,0.4260868136149947,0.4024127389435968,0.6371833325750308,0.0650324048439591,0.0695820816829059,0.0302863691152648,0.6304478191245936,1.528,1.807,1.647,0.2789999999999999,0.1175329740966337,0.0713618543391826,0.0305609505389933,0.0564663023679416,0,3,0,0,,1,0,[0.01550981 0.05066117],0.0155098054652687,0.033085489818281966,[1.5 0. ]
6132,11.399,0.49563,1.67,4.211,-0.009,[ 7.58456219 11.86688351 33.32018333],[3.007 2.284 7.261],[-0.269 -0.222 -0.544],[0.35  0.289 0.761],[21. 15.  4.],[23.8 13.4 84.5],[22.2 12.1 59.2],[520.4 485.7 204.9],3,7.58456219,33.32018333,17.59054301,25.73562114,0.6427768655560209,0.6400651097053816,1.1862197642324896,0.4513321240920157,0.2843307682446255,0.1282949103900644,1.013575594551413,2.284,7.261,4.184,4.977,2.195697155802685,0.5247842150580031,0.2213662067111502,0.39651051625239,0,0,2,1,,0,0,[ 0.04307348 -0.0640569 ],0.04307347941112116,0.05356518814751099,[0. 0.]
6145,12.182,0.32785,1.77,4.099,-0.024,[ 7.31364738 19.67274719 32.65782278],[1.751 2.851 2.785],[-0.147 -0.142 -0.141],[0.171 0.213 0.197],[24.  8.  5.],[ 9.2 20.6 17.9],[ 8.2 13.2 13.6],[480.3 324.6 245.6],3,7.31364738,32.65782278,19.88140578333333,25.3441754,0.6498532105329885,0.5204746749653324,1.1749610808401387,0.3141660737721041,0.2367431212755141,0.1055501422839187,1.3398154694249462,1.751,2.851,2.462333333333333,1.1,0.5037097929915157,0.2045660456172393,0.0980361749842691,0.148910247732503,0,1,2,0,,0,1,[-0.10337728 -0.0039676 ],0.003967596454433009,0.05367243893205004,[0.         1.66666667]
